sample_id,source_file,source_row,sha256,source_format,width,height,caption,dup_group,dev200_idx,subset500
03534,validation-00003-of-00005.parquet,534,772c7f72bef7cbabb5b19275b891f14480f6b917a9126d76b06a5493d975d8bb,PNG,512,512,Painting of photographers and skateboarder,,,0
03535,validation-00003-of-00005.parquet,535,814a6d58837c53a9789638265661dcc63a717a9def168008e9226e18f48f6a80,PNG,512,512,Avikalp Custom Wallpaper 3D Stereoscopic Embossed Gray Beauty Oil Painting Modern Abstract Art Wall,,,0
03536,validation-00003-of-00005.parquet,536,0c4cf6b2a98cdd45a78c67b2f7806d05b182c7758eb3fa88328eca3c4ade7f83,PNG,512,512,10 Most Popular Star War The Old Republic Wallpaper FULL HD 1920×1080 For PC Background 2018 free download star wars the old republic swtor full hd fond decran and arriere 800x800,,,0
03537,validation-00003-of-00005.parquet,537,899367eccc3fa391e722a167647d542c1d891f719885604be65f9d5d56e66975,PNG,512,512,Mary Queen of Scots,,136,0
03538,validation-00003-of-00005.parquet,538,279c46b79eeb99f18cfcf15e8c00c0aad9fb14f17713a31f32fff5f3fcb08b5c,PNG,512,512,Reflection of Mount Cook on a hidden tarn in Aoraki Mount Cook National Park,,,0
03539,validation-00003-of-00005.parquet,539,106dc731c5fc3ba3665e095d9027c2649073b88138a8061810c18005516b4fb8,PNG,512,512,"Road, green, quabbin reservoir, Massachusetts, fog",,,1
03540,validation-00003-of-00005.parquet,540,1950200091a4be5cb57a0fa835f43c8336dd92b85c93f392415fdfa6a89a5e6d,PNG,512,512,Afremov Framed Print featuring the painting Morning Mood by Leonid Afremov,,,0
03541,validation-00003-of-00005.parquet,541,4f003452a314887436ddf6e691d6bf2f68f7cf76a540e3d5c7fce5b748c863dc,PNG,512,512,real red riding hood,,,0
03542,validation-00003-of-00005.parquet,542,e0acbf62ab33e2cbd235d253d51a45286ac6edca6304f1f59ff77a66dec82788,PNG,512,512,Andrew Winch Design yacht interior,,,0
03543,validation-00003-of-00005.parquet,543,cf2602f155a4e5cfa646fa6a4bbc7ffbf1fe1000cedb651e5f0d109f9f7342e3,PNG,512,512,Afghan Girl by kelch12,,,0
03544,validation-00003-of-00005.parquet,544,7bc6cd93b853b64de0ac0af7b32f62d651bd7b878371cf22b71bad9fc588f62a,PNG,512,512,Fall Wallpaper With Blue Download Peter Lik Wallpaper Gallery,,,0
03545,validation-00003-of-00005.parquet,545,d2363545163808178849852593dce38945c9d05db3180395b050862fbbe80934,PNG,512,512,"Stormy Sunset Skies Over Heavily Eroded Ridges At Zabriskie Point, Death Valley National Park, California, USA",,,0
03546,validation-00003-of-00005.parquet,546,6e78ad56eb5ca5176017b8cb9808c1c5c343bd0bb60fa6e46ffbebf17f4d4e19,PNG,512,512,Adjacent White Wood Desk with Steel Base by Modway,,,0
03547,validation-00003-of-00005.parquet,547,337eb3a90c2d667d5c05799494c37d91defd82e93aa105e8f6517668ac48cd07,PNG,512,512,Lee Daniels' The Butler (skip crop),,,0
03548,validation-00003-of-00005.parquet,548,daecf390f601b6e2757dbb61bcb4dcfbbed1b82001bf6b5e33acc34696153849,PNG,512,512,Charles Courtney Curran - An der Skulpturenausstellung - At the Sculpture Exhibition,,,0
03549,validation-00003-of-00005.parquet,549,ba316c7e8fe75f0394960c3b1e5198c6085537f531e4e9b2540cb499beec8d7e,PNG,512,512,"""radstudies: """" Julian Onderdonk (American, 1882-1922) Cliffs on the Guadalupe """"""",,,0
03550,validation-00003-of-00005.parquet,550,ccd73ee0a0ea03d6ec5bdbd2f2d265ce3e7a7f7490967c900654dbec3acb07c8,PNG,512,512,Garbo young.jpg,,,1
03551,validation-00003-of-00005.parquet,551,06f69f6fdde0066ec682c98d06f132a4af6104ec26a50ac18be4916900e1e239,PNG,512,512,Mary Shelley (1797-1851),,,0
03552,validation-00003-of-00005.parquet,552,f9cc6011111409553c738f6a9b110ba90b758e5f8e266b1fa34d47aad08bbb3a,PNG,512,512,Pin By Davv 08 On Projekt Red Arknights Anime Wolf Girl Yandere Manga Anime Furry,,,0
03553,validation-00003-of-00005.parquet,553,237b2a0645d53f690f7509bf1a85f0e81792e09ab8d112de75ba413c2372a337,PNG,512,512,"Temperatures in Rome weren't as cold as elsewhere on Monday. They hit 6C (44F) as divers jumped into the water. Pictured above, Marco Fois takes a dive into the river",,,0
03554,validation-00003-of-00005.parquet,554,995da54adcffee1bdfc59029d8c50fd30d8d2f77537a29fbc14b26621804fc43,PNG,512,512,A copy of this is in the Houston LDS Temple - Jeff Hein's Portfolio - Painting- History/Scripture,,,0
03555,validation-00003-of-00005.parquet,555,1ed24c824f75c8c10989c02fe8c62399d7b94842d27cf629f42e74c11b283fc0,PNG,512,512,250 Best Anime Wallpaper In Hd For Desktop Iphone Android,,,0
03556,validation-00003-of-00005.parquet,556,cac99a4b4e0749a8a8dd5e6141d9f1c6a38d3af7a409bc91d0b9b0e289c29e01,PNG,512,512,Free Winter Backgrounds Wallpapers - Wallpaper Cave,,,0
03557,validation-00003-of-00005.parquet,557,26ff319a4cfc5fd2b6f8ce625ddd57fb6c003b68d2ad8662b84a3db8fdbbe1dd,PNG,512,512,"Steampunk, Gears, Pipes, Brass, Door, Time, Travel",,,0
03558,validation-00003-of-00005.parquet,558,2260b4e93ead1ea2f899c333efb6136902d5dbe6e4a081ebb210652c4f4379f3,PNG,512,512,'INDIANA JONES' Harrison Ford  graphite drawing by Pen-Tacular-Artist,,,0
03559,validation-00003-of-00005.parquet,559,847479a6d2ce9ad39a0845c794f23e05d3e62baa82b5ffa057bbe9e30309a841,PNG,512,512,Victor Galvez by MTH graphers Male Models,,,0
03560,validation-00003-of-00005.parquet,560,35a49c7cd2038f46e3217d7901e4598ae149b26eb5bd676b254a1a55230c8420,PNG,512,512,"Oleander flowers and villa Monastero in background, lake Como, Varenna",,,0
03561,validation-00003-of-00005.parquet,561,0d64c7cd0d2f579c7d6a027b203d9baa3698e657413f11982162ebc8565aacbe,PNG,512,512,Young monks on U Bein Bridge | 170mm | 1/320th sec | f6.3 | ISO200,,,0
03562,validation-00003-of-00005.parquet,562,91f14979677a89c5d471ab7026402233ecdca78530ec8e18aba74a5ca2ce3656,PNG,512,512,blue staircase,,,0
03563,validation-00003-of-00005.parquet,563,92b8a1a8e8831b0bfadd144facdb580c60d7a43129f8f0c1f66ed0c2d5bae460,PNG,512,512,"""""""RECOM CGI : """"""""OF RAINBOWS AND OTHER MONUMENTS"""""""" WITH CLEMENS ASCHER""""""",,,0
03564,validation-00003-of-00005.parquet,564,fd1aecb236854ca433e04967fffa6532b57cc8e88813849bfde52a4a8d43fe5f,TIFF,512,512,4 Must Watch Dramas To Help You Get Over Strong Woman,,,0
03565,validation-00003-of-00005.parquet,565,21f0d5a81c7d5ad19ebdddd5e2a98576e0e8a3fb69247a0f23bfbc314051d062,PNG,512,512,Mountains in East Iceland,,,1
03566,validation-00003-of-00005.parquet,566,d5c89391d91fac75b045f6e9f8bf8b5e4be7419e3c5bae1be65a4448f7fe0539,PNG,512,512,"""""""Horizon Forbidden West Features """"""""Virtually No Loading Screens,"""""""" Other Details Revealed (VIDEO)""""""",,,0
03567,validation-00003-of-00005.parquet,567,80df9991582bcab15620711c8e4f0a6be15b68174a5c9382f2e15322f58d882b,PNG,512,512,"Spending time in Venice was my favorite pass time. The most beautiful city on earth, trust me, I've been to so many. The Green Door, Venice, Italy",,,1
03568,validation-00003-of-00005.parquet,568,971595326873e636aa0c2039d84d769031ed39037be6d0adfa5bb36cae89da02,PNG,512,512,#girls #flower #abstract #minimalastic #inspire #stickers,,,0
03569,validation-00003-of-00005.parquet,569,abe6274a679125313611a37dc5b38a33ecebeb2e4b9f85d508fad588ecfc2ba1,PNG,512,512,"Sea defences at Happisburgh, Norfolk, England, United Kingdom, Europe",,,0
03570,validation-00003-of-00005.parquet,570,1cbc76bb0559e1efd7f28c26efa17a055b5726dbd4bdd6080fc8bb8435552a54,PNG,512,512,Autumn Pastoral On A Hill,,,0
03571,validation-00003-of-00005.parquet,571,20b9a6590877c283195716944f0e9b92551f4a729eaf29651bf2ab2ea124d01f,PNG,512,512,southern-island-new-zealand-fox-glacier-cover,,,0
03572,validation-00003-of-00005.parquet,572,a97530d938ca32ba07bc0fd5f6d238e4f89d8e232ee01b99057b3f9b2bc6b70d,PNG,512,512,Stock Photo: 1060-170 Woman playing the accordion on the beach,,,0
03573,validation-00003-of-00005.parquet,573,e3443df57958cd903692bbbf726b29e069e9430ab798531479bcf22fdfe611f4,PNG,512,512,wedding photographer in kent,,,0
03574,validation-00003-of-00005.parquet,574,9c5b83a6ad76d8d0d7e80fe1d2afa83549462c5f988785e3b8a88aa3ac8c117a,PNG,512,512,Piccadilly Circus by Mark Harrison,,,0
03575,validation-00003-of-00005.parquet,575,e0f9fead358418861248925a825cd20fd2ceafdbdf9e17c93f6f6930de3ed750,PNG,512,512,interior fabulous brown steampunk decor for gorgeous interior design picture a part of enthralling - Steampunk Interior Design Ideas,,,0
03576,validation-00003-of-00005.parquet,576,37bc054f79df7d71e1ca28cec56c643651902421d0c99d884496af3d23e918b5,PNG,512,512,"Cimarrons, Colorado, San Juan Mountains, aspens, Owl Creek, autumn, photo",,,0
03577,validation-00003-of-00005.parquet,577,8ad8709b3fb4b3fe5d53724a26e083018b3a0232a92c3841d4001e570c31da55,PNG,512,512,Disney Wish cruise ship,,,0
03578,validation-00003-of-00005.parquet,578,ccb6660765d051f693f7f134eb6a8aee79c729b298ab9d129c78f87f7fdf3450,PNG,512,512,"Calm water, A Polar Bear And His Little Friend On The Raft By majalin contemporary-artwork",,,0
03579,validation-00003-of-00005.parquet,579,452a6fb25b313cc745cfd18de3db35eabd2a28f0c91556a827030c0e85f6c681,PNG,512,512,"The former Roman Catholic Church of St. Joseph in Arnhem, Netherlands, one of hundreds of decommissioned churches, was turned into a skate park.",,,0
03580,validation-00003-of-00005.parquet,580,9d2fa1058a1a7a3b3187ed0c3ee3c6e55adbfeacee543cd2babe039910715d07,PNG,512,512,Cheeky whispers: Suki Waterhouse shared a secret with friend and fellow model Cara as they waited for the show to begin,,,0
03581,validation-00003-of-00005.parquet,581,1ac639d59ac09d83037867f2599f2e7821571e3b9056223b00249d6ebede0c4a,PNG,512,512,TYN_bride-groom-sunset-sky.jpg#asset:2640,,,0
03582,validation-00003-of-00005.parquet,582,2fad2431472441aacdbbcc1311f78559febe20e963a73eca5fa61eeeb08c8ed9,PNG,512,512,Civil War Poster featuring the painting Union Drummer Boy John Clem by War Is Hell Store,,,0
03583,validation-00003-of-00005.parquet,583,dc010d5aaa6d51cf9a65e10de84db41dce3c99bb4cd03f07277008950165f7cb,PNG,512,512,brown tree on surrounded by brown grass during golden hour,d10,,0
03584,validation-00003-of-00005.parquet,584,f45f6b2976b28e8db3c4114f027665e8d244cb2ea232eca9fa7e268202dcdc7d,PNG,512,512,10 restaurants on the Mediterranean that you should visit this August,,,0
03585,validation-00003-of-00005.parquet,585,41735fda61f8f6a8c0fc4acfc7a9972cf21ca70369e6f0826bfbfa47480501e0,PNG,512,512,33. Sapa Valley C2A2981.jpg,,,0
03586,validation-00003-of-00005.parquet,586,0c57e7a90f6c3cfbaa50f575efeb975eba75edfa4ca0f092a71e5a2387fd2060,PNG,512,512,Kaley Cuoco Celebrity Mobile Wallpapers Hot Hd Mobile Wallpapers,,,0
03587,validation-00003-of-00005.parquet,587,abca8f2113574f155ad0a08db167f0459c399e31a3264f47dc223df1180d2a3a,PNG,512,512,Portrait Painting - Gandalf The White by Patricia Howitt,,,0
03588,validation-00003-of-00005.parquet,588,1953b029627ac549621c43f5451b2d0e23d76d6b5ec0a3070a3480abd3284094,PNG,512,512,"Actress Laura Osnes attends the 70th Annual Tony Awards at The Beacon Theatre on June 12, 2016 in New York City.",,,0
03589,validation-00003-of-00005.parquet,589,9f5fc7012f4f7acdbc7abc655091d1b6b70f34cfe22de4405108c98168363268,PNG,512,512,Discover Original Art by Jonelle Summerfield | View of Budapest oil painting | Art for Sale Online at UGallery,,,0
03590,validation-00003-of-00005.parquet,590,61eae4de67914f322b7873501828b29f5b97d37b1aa1514467515f9871fd893c,PNG,512,512,Lord Carrington,,,0
03591,validation-00003-of-00005.parquet,591,e61ed1456f136a6647aaceeb2c82a2e82cf9b13406c5ac49cfb553829f719fcf,PNG,512,512,Met Gala Red Carpet 2012,,,0
03592,validation-00003-of-00005.parquet,592,4b0cec9582bd2750558bf0253c7365d4697491ddca38a5732d02d24a63d1bfd7,PNG,512,512,"Frederik Marinus Kruseman – private collection. Title: Winterlandschaft mit Eisläufern vor einem Schloss. Date: 1871. Materials: oil on canvas. Dimensions: 46 x 70 cm. Inscriptions: Kruseman 1871. Sold by Dorotheum in Vienna, on October 12, 2010. Source: http://i076.radikal.ru/1011/5a/8627f3d4d056.jpg. I have changed the light, contrast and colors of the original photo.",,,0
03593,validation-00003-of-00005.parquet,593,ac8cb813b3eff01e7a9e9dc04723e1c62db98ac831dc75ee807184e42b9586dc,PNG,512,512,"Floral Vintage Hat / Turban - Red, Pink, Pleated,",,,0
03594,validation-00003-of-00005.parquet,594,2288dc2532bb5f36da1cd3dc6d9bc5b16bcf62457f686b46fa4eb72cf9a69dda,PNG,512,512,Man In White Suit II by Fabian Perez - Limited Edition on Canvas sized 16x12 inches. Available from Whitewall Galleries,,,0
03595,validation-00003-of-00005.parquet,595,4c7afd36604186de6ac66c25f62b878fa55514ef404fbaa4d755a9d319d36fe2,PNG,512,512,Fingerlakes Photograph - Chittanengo Falls by Doolittle Photography and Art,,,0
03596,validation-00003-of-00005.parquet,596,cc2ebf8aa963153051dd10f78d62d28268986a83015f3a61b5257f1e6f5235da,PNG,512,512,"Lot 353: Exhibited Paul Lancaster O/C Painting, Tropical Princess",,,0
03597,validation-00003-of-00005.parquet,597,2e8104611aea91c45fbc8b40db029fa7901473f4980dfdb1c9406efe820d4d58,PNG,512,512,"milford sound, New Zealand",,,0
03598,validation-00003-of-00005.parquet,598,3c474a36ba3458a322590fd2b566686217e6cbac85faf16670e5136e23748e2d,PNG,512,512,A security guard wearing a face mask walks with a broom in Kyoto on May 21.,,,0
03599,validation-00003-of-00005.parquet,599,c74dec532aa4ade00de389736ab3bc7203fb6f135d202acdf6126257c8b9e348,PNG,512,512,New Oak Furniture,,,0
03600,validation-00003-of-00005.parquet,600,18bd5c507d73cd9fd625f377477b4c98b001775e80c52a23630bab3a973c27c7,PNG,512,512,"""""""Chicago River"""" by  Joseph Kleitsch""",,,0
03601,validation-00003-of-00005.parquet,601,5e4047552d4215274b964e911d00e7a7e55a4e0ff3896b2389cebce174c3293e,PNG,512,512,The sanctuary of the Arkh witch,,,0
03602,validation-00003-of-00005.parquet,602,09e561bbca50133a4b5a9794bd51880fac304578e5349e97d68bc69128e2eb30,PNG,512,512,Portraits Nudes Flowers by Mariano Vivanco (37),,,0
03603,validation-00003-of-00005.parquet,603,3fb44aecfcc8883948d3ff81cfad5b86aad389578f803045ceb1e9e7f70d9f04,PNG,512,512,"Milky Way at Prefumo Canyon, California",,,0
03604,validation-00003-of-00005.parquet,604,cfd855557fb42d86757269cc2348193b7c6642f6d11e9e55b94c39362286405c,PNG,512,512,superior quality big clearance sale shop for US $86.68 46% OFF|Mens Striped Suit 2019 Slim Fit Men Suits For Wedding  Brand Navy Blue Mens Formal Wear 3 Piece Business Suit Q340-in Suits from  ...,,,0
03605,validation-00003-of-00005.parquet,605,f6d43faefaa1e4968203f83fd8f473dcf6dd69387a5c2ddbe0c935dd49b3f2ce,PNG,512,512,Hut in Frost £35 SOLD,,,0
03606,validation-00003-of-00005.parquet,606,9275ffd6c39ac74c92dffc9dc65303820b1dc5abe91bf16f1380c2d1332eb121,PNG,512,512,Golden Sands - Painting by Ken Hammond,,,0
03607,validation-00003-of-00005.parquet,607,f842f301492ae17d81519810eab9bf52f9f7c522f46901fec7b4baf06a43d03f,PNG,512,512,75th Annual Golden Globe Awards - Arrivals,,,0
03608,validation-00003-of-00005.parquet,608,4a37b151eb285aea30bd1ed192ebc37c621fdbf88a1badd44bb1f95b40176a9e,PNG,512,512,The Legacy of Live Aid,,,0
03609,validation-00003-of-00005.parquet,609,232220522e4ba2abf19d95c296a7fa2cde055d9c8bd9c6b7e06dc9d97bf9163c,PNG,512,512,"This aerial photograph of Black Rock City was shot on the morning of Friday August 31st, 2018 during Burning Man 2018. The pilot of the aircraft was Purple Haze.",,,0
03610,validation-00003-of-00005.parquet,610,1be9d9ce51a4531892e5bbd1ece1f51b30c0f117c76ed28daf062d88cae3a0d2,PNG,512,512,Terragen - The Way God Made Me by tigaer,,,0
03611,validation-00003-of-00005.parquet,611,a25d0501240ff3f9dc58662be9bbb32cbff9ed8b0e9526a413a72295858ccf03,PNG,512,512,"Looking ahead to the possibility that gas masks may some day be a necessary part of their ensemble, these University of Detroit students were trying out masks in a practice drill on the campus on June 23, 1942. Hidden behind the masks, which they soon learned to wear with a minimum of discomfort, are, from left: Mary Turner, Helen Williams, Evelyn Buss and Joan Joliet.",,,0
03612,validation-00003-of-00005.parquet,612,064be6f11f35748a8ab6a855c1703cdad38c5d5cfa8daf3cadb03900c70fa5d0,PNG,512,512,Pallas Couture Wedding Dresses,,,0
03613,validation-00003-of-00005.parquet,613,21edf5ac36286d83cc726376626934ff0c261977834eb50126fd17d3e1cd8816,PNG,512,512,Milky Way Splits the Mountains Over Lake Morraine,,,0
03614,validation-00003-of-00005.parquet,614,71587bf409522d0ddc08c4ca4af5a19dea99fd0918d1aa6011887ed3b841c8d6,PNG,512,512,Fantasy - Mermaid  Wallpaper,,,0
03615,validation-00003-of-00005.parquet,615,8edf8822c309245844815194b81c94d439fbe7401d63065af413bfe5cc2fbb92,PNG,512,512,59763351776 - bookstore ruined by an air raid london 1940,,,0
03616,validation-00003-of-00005.parquet,616,c87f1339c9b4dae2b7f80c0e8b58152d005328bfd81e31a3795947f8efc682f8,PNG,512,512,Self-portrait by Pierre-Auguste Renoir born on this day in 1841,,,0
03617,validation-00003-of-00005.parquet,617,641ecedcff73667bb95c6b1a11148ecc177601a4feac4e04f305a2cd9145a962,PNG,512,512,"Title: Monte Carlo, Monaco , Size: 40 x 30 , Medium: Oil on Canvas",,,0
03618,validation-00003-of-00005.parquet,618,1bf9ac862a41fb0e2dcb2a576c3a1a7019f38bc67d909e1f8ffcc0bf84fc5903,PNG,512,512,Pandora By Charles Amable Lenoir,,,0
03619,validation-00003-of-00005.parquet,619,ac6007f544c6b3edc443db33b930704f03ea8bf2399c4d15eeba80ac5cd39f6e,PNG,512,512,Winter photography with the Northern Lights,,,0
03620,validation-00003-of-00005.parquet,620,d9dfe2f3829cd4590c4b6ca0009e0f9ff706872c99338991527e8f679ecfb818,PNG,512,512,Most Beautiful Libraries Around the World by Reinhard Görner,,,0
03621,validation-00003-of-00005.parquet,621,310454b2dc74b2208b2e86dbec14cfec1e492f45584593d4969aac12f1c3c391,PNG,512,512,Learning how to roll sushi from a master,,,0
03622,validation-00003-of-00005.parquet,622,dbdb25ff02702b16a8be385bbcb505cc8bca88a7af6da697c996190bdea0dba1,PNG,512,512,DC Comics will reveal Superman's identity to the world,,,0
03623,validation-00003-of-00005.parquet,623,f1ff98311adb6b74fa0ddc5691a144d97ad39b387e352ae479fd9c88c04570e4,PNG,512,512,Boca do lobo presents you a carefully curated selection of the best dining room designs by,,,0
03624,validation-00003-of-00005.parquet,624,e8945b5ed60a32fd733504262a000f0041ce530f20cddbb29d5aa4df8b8aee30,PNG,512,512,Black Star Riders,,,0
03625,validation-00003-of-00005.parquet,625,e8887bd77cf8c0ca9c793520cfa5e244787213c13711b3760a664d4728f861af,PNG,512,512,"The Racetrack, Death Valley National Park",,,0
03626,validation-00003-of-00005.parquet,626,7017b2ac919776925d1f9173273f917cad66ed056b88628097590ed4e78fc3db,PNG,512,512,Lizzy Caplan's gorgeous Donna Karan Atelier gown was one of the best of the night.,,,0
03627,validation-00003-of-00005.parquet,627,86b1f86220d0abccb6d3a2eb073a0ea8afc3d2e3d165873791b452e6bef7c72d,PNG,512,512,"Man in pinstripe smart suit, custom made by Senszio and available for worldwide delivery within 4 weeks",,,0
03628,validation-00003-of-00005.parquet,628,8038f653a22998beeb96303d8489956cd8275db212f61751f48b9f5512769ebe,PNG,512,512,Thomas Moran Cliffs of Green River 1874 (detail) stretched canvas art print,,,0
03629,validation-00003-of-00005.parquet,629,dd22b146e80f05bf49b02ff64fbbd84950de6e6e0e733da0f1dc984c17098a87,PNG,512,512,A watercolor painting and supplies among fall leaves,,,0
03630,validation-00003-of-00005.parquet,630,268dde6ec7191e89c1227f95771eb1e21fd41c409bce5b28c5d6bf35c1d99bc4,PNG,512,512,cool-painting-wallpaper-42479-43483-hd-wallpapers,,137,0
03631,validation-00003-of-00005.parquet,631,faf270e5692a2b61cd38d3b308a2976739db47ff9b376e04ea443976f518f353,PNG,512,512,Firewatch Night Time Scene 1440x2560 Imgur Scenery Wallpaper Landscape Wallpaper Minimalist Wallpaper,,,0
03632,validation-00003-of-00005.parquet,632,383172cba9500b5330a6a277a7179e753ebed70cfe909ac67659cca4d7239b4a,PNG,512,512,"""""""""""""""Two Geraniums"""""""" original fine art by Libby Anderson""""""",,,0
03633,validation-00003-of-00005.parquet,633,14aeeae2359f675f50fd8ed319816f9dc8b063a7615f52d36aac3529b77a81da,PNG,512,512,Enjoyable 55 Men39S Curly Hairstyle Ideas Photos Amp Inspirations Hairstyles For Women Draintrainus,,,0
03634,validation-00003-of-00005.parquet,634,3a8e8cf7ce2242d5c41b8a270810bb6a0ad40b85e1341204c9c14d288e697f09,PNG,512,512,Crockpot Chicken Adobo How To Cook Jasmine Rice Thank You So Much For  Reading! Are,,,0
03635,validation-00003-of-00005.parquet,635,337eecf16c64d43c299f6dc29a6a1e258c58d4ae5ba6405b49df55b75d359f06,PNG,512,512,Women's costume for the Tupay dance in Peru | Photo: Mario Testino,,,0
03636,validation-00003-of-00005.parquet,636,4721219f8925345bfd280a5855a92b2da47dc34c3bc2f73adb99d538ef97f247,PNG,512,512,Ancient_Beijing_Xian_Exploration_Tour_15.jpg,,,0
03637,validation-00003-of-00005.parquet,637,9d79a3ef5897eadea58ce73bb120b5e308e8a4800671b3522f5875f0f6e9ec70,PNG,512,512,Photo by Riitta Ikonen and Karoline Hjorth. Courtesy of the artists.,,,0
03638,validation-00003-of-00005.parquet,638,3d423641e57dadb3ffa01ef8e09b036d2fea68a903bcf3414af2d3632554c3bf,PNG,512,512,ResortLoop.com Episode 623 – A Galaxy's Edge Theory,,,0
03639,validation-00003-of-00005.parquet,639,e908ae2d9818319991c716f80822e5369748e101323119180fed9c676a953053,PNG,512,512,"Paint Pinot, Have Fun, Sip Wine and Be Creative. Painting gallery.",,,0
03640,validation-00003-of-00005.parquet,640,3c675437b1121303be3acc7bc2b68d4fc85cb7788bf3f8d99693f6f8ffd87721,PNG,512,512,Photograph Perfect Day by Francesco Riccardo Iacomino on 500px,,,0
03641,validation-00003-of-00005.parquet,641,ffb62c30e4ba23fd66cd23c73e6dd66f080bd601423a640ed510abb1ce871181,PNG,512,512,Rusty cars in the Nevada desert.,,,0
03642,validation-00003-of-00005.parquet,642,87035a5e49e5caa4936ae25c4d1c574eba40f7aba7c6afd65dafe45f651f7482,PNG,512,512,Banff Light by Alex Hill,,,0
03643,validation-00003-of-00005.parquet,643,470ad3dc85ac5991be98c32d13f23b555572eab96e15fb1436e22b41be506e0a,PNG,512,512,"Nikon D80, F/11, 3/4 sec, ISO 100, Sigma 10-20mm @ 14mm, 3-stop GND, Post-processing in Topaz Adjust  Location: Silver Point, Oregon  To get down low enough to have part of the background rocks in reflection, I had my tripod legs almost horizontal, with the center column jammed into the sand.",,,0
03644,validation-00003-of-00005.parquet,644,adfdc7556202e3e9ac720aca29cc4c7a91eada135216cff095eb3b7e81156f99,PNG,512,512,Lee Miller - Man Ray (2),,,0
03645,validation-00003-of-00005.parquet,645,2cca9e9d597ca712b88b7e4e5b5b14b029035e7ea6c29220f4353b2f08664d4b,PNG,512,512,5 Advanced Landscape Photography Techniques for Iceland,,,0
03646,validation-00003-of-00005.parquet,646,6f3515ae75ae0731cbedcd273056e809f02cf8b86be0ffa5b0e94350146a3b77,PNG,512,512,Back Portraits Paintings8,,,0
03647,validation-00003-of-00005.parquet,647,3592bcf23308ab58ce6fde1181f73e8cd3722ef53b18770513d2e41904fa8478,PNG,512,512,How to prepare your wedding day hair – 6 expert tips you need to know,,,0
03648,validation-00003-of-00005.parquet,648,33fa8ece78f08cc726df22dca9b3c9287b53eacac165b72eaea09e3aa4476291,PNG,512,512,Icy Castle by Child0fBodom photoshop resource collected by psd-dude.com from deviantart,,,0
03649,validation-00003-of-00005.parquet,649,5f17f3528c76d0d88ef7c8a369fa034d6555e309036e530229e7a0e55f281349,PNG,512,512,Kelly Thompson beauty illustration blog,,,0
03650,validation-00003-of-00005.parquet,650,42be44a6e1a08976bbd1823970f2a746855a1906ff784b9306a709ddfb26a8b0,PNG,512,512,"Woman on the shores of Bowman Lake, Glacier National Park, Montana, United States of America, North America",,,0
03651,validation-00003-of-00005.parquet,651,dac9678965c37ad73e15e56b21095821e25d81db3e043f698336071b7a06e2d7,PNG,512,512,Departing: Whiitaker has quit Doctor Who after three years playing the show's thirteenth Time Lord,,138,0
03652,validation-00003-of-00005.parquet,652,102be6ceb31f4f70ee7f8ca88b91065601386d582994030b9a32ae38638fa21e,PNG,512,512,A Spacious and Light-Infused Victorian Terraced House with Accents of Moody Blue,,,1
03653,validation-00003-of-00005.parquet,653,0c0d200e30532d40964f8a3f2ec01e801b4e4371062d4608acea3578147d93d0,PNG,512,512,"Shoplifters, the winner of the Palme d'Or at Cannes, is the latest from acclaimed Japanese director Hirokazu Koreeda.",,,0
03654,validation-00003-of-00005.parquet,654,6efeb3188ad152ae55d5e36dfae80f53832191482771fefb42627210da60145a,PNG,512,512,The witcher wallpaper 81 pictures - Fantasy wallpaper 3440x1440 ...,,,0
03655,validation-00003-of-00005.parquet,655,ea3a39c0762e9ca2f639cd58300612793346b937a042d9d590dbe6c783dd0053,PNG,512,512,The Moorish Palace #4,,,1
03656,validation-00003-of-00005.parquet,656,cec5afb8f86a56ab56c0923c6aaf77c7e227f555908fa845a296407dfd8b58c6,PNG,512,512,The Delaware Water Gap. Andrew Melrose (1826-1901). Oil on canvas. 38.4 x 51cm : Stock Photo,,,0
03657,validation-00003-of-00005.parquet,657,bef76d258139a69f363e46f1018735a2f716530bd7c36e8ee4bde7f0df9ab448,PNG,512,512,View of Florence from Villa Petraja,,,0
03658,validation-00003-of-00005.parquet,658,5a8fc7cebeaeb1b8a15c6f25c3bd9e186e02c33a68b9e86cc5a1db276b97834e,PNG,512,512,Garrett Clayton King Cobra Black Chalk Magazine,,,1
03659,validation-00003-of-00005.parquet,659,27a66f4fa882d010fd47d304ef6efbf7647915a7ba093b84e3e7bfd675e97463,PNG,512,512,Woman Hiker standing on rock raising her arms with sun and mountains in background,,,0
03660,validation-00003-of-00005.parquet,660,2dede980043b57a7777c9b2d3ac4b829d12fd20d06eafb31a06e8321910d2550,PNG,512,512,What Does The Road Look Like on the Way to Mount Cook? It looks like this. :)- Trey RatcliffClick here to read the rest of this post at the Stuck in Customs blog.,,,0
03661,validation-00003-of-00005.parquet,661,5350c76aaedb82dfd35d07ba3c37acedb989fd4197f55fb280b2e4cf0d70ab8b,PNG,512,512,Water lily.,,,0
03662,validation-00003-of-00005.parquet,662,4b86c5b7493bca7493fd7e90a0f33f920a20253658fa89dba24161c33e5d1edc,PNG,512,512,"""""""The Concentration City Concept inspired by J. G. Ballard's short story """"""""The Concentration City"""""""" by Maciej Drabik #Art #city concept""""""",,,0
