sample_id,source_file,source_row,sha256,ade_id,width,height,crop_box,caption,blocked,split
14072,train-00016-of-00023.parquet,8,6ce58307e761a2a36c9a072349004851cc8f55a32f58830de79662232425d376,ADE_train_00014073,683,512,"85,0,597,512","A cluttered office space with a desk, computer, and other items on the floor",0,train
14073,train-00016-of-00023.parquet,9,eeb270b725429339ddb571ecb806fde8f844cfd7c3d5ef87dae10b727357742c,ADE_train_00014074,683,512,"85,0,597,512","A cluttered office space with two desks, a computer monitor, a bookshelf, and a window",0,train
14074,train-00016-of-00023.parquet,10,e7240295b717212c7da67cdd45f720bbf625c41539dcbfa2498ee86fa6309d28,ADE_train_00014075,256,256,"0,0,512,512","A large office space with a desk, chairs, and a window with a view of the city at night",0,train
14075,train-00016-of-00023.parquet,11,8cfe97f01fc4ec219cdcc212224a172df054573b64d43862232a345a983dd8bd,ADE_train_00014076,512,683,"0,85,512,597","A room with a desk, chairs, and a computer on it",0,train
14076,train-00016-of-00023.parquet,12,82d7386a912d180da5e389cd3cc84080fcc0b4dc80c83ecdb62fe15a26b3fd17,ADE_train_00014077,256,256,"0,0,512,512","A modern office space with two leather chairs, a wooden desk, and a large window with a view of the city skyline",0,train
14077,train-00016-of-00023.parquet,13,5940aef54bdadb21ea8f55e18d63b9a2dd7de3e59b42afd5dbfdfaf574da916d,ADE_train_00014078,256,256,"0,0,512,512","A room with a desk, chairs, and a computer in the corner",0,train
14078,train-00016-of-00023.parquet,14,ff94d2c2797828727a7130d93ef4b635622ac5be8be8e6305bc48cd3b8535c17,ADE_train_00014079,256,256,"0,0,512,512","This is an image of an office with a desk, computer, and filing cabinets",0,train
14079,train-00016-of-00023.parquet,15,810ed628d40b8e9139dedc4956b81f0a9a7a53a5e89612f80814319bc84685ab,ADE_train_00014080,683,512,"85,0,597,512",A small office with two desks and two people working at them,0,train
14080,train-00016-of-00023.parquet,16,8386556e31647667a5b734094be9b81099dea5893d64629c8f197bc3e0f8550b,ADE_train_00014081,400,300,"85,0,597,512","A desk with a computer, a chair, and a plant in a corner of the room",0,train
14081,train-00016-of-00023.parquet,17,8fde4381c762efef18ee41e151284fff0ac2ced52bb45d34a86d2d0ec2459ca2,ADE_train_00014082,256,256,"0,0,512,512","A modern office space with a desk, chairs, and a filing cabinet",0,train
14082,train-00016-of-00023.parquet,18,0cb8fe0fe3ac952795196827fb9b8e8bfb7f151683f6ff5e98c398a645ea7a74,ADE_train_00014083,400,285,"103,0,615,512","This is an image of a modern office with a desk, bookshelves, and a computer",0,train
14083,train-00016-of-00023.parquet,19,0572b23f0ee77f323358edfcbdf1fa458d445469529e930ecc4ab635f1b311fc,ADE_train_00014084,256,256,"0,0,512,512","A modern office with a glass desk, a red leather chair, and a wooden bookshelf",0,train
14084,train-00016-of-00023.parquet,20,d99496319fbfa6685f573629af02b1eaa942c21f32f9016e99d9e3ec3aa01c2b,ADE_train_00014085,256,256,"0,0,512,512","This is an image of a modern office with a wooden desk, black leather chair, and a bookshelf with books on it",0,train
14085,train-00016-of-00023.parquet,21,7c5ffe7cd7f4652a3785f62ea93b4bc879fec164b6391c44ab61a8a49bab6a1b,ADE_train_00014086,256,256,"0,0,512,512","A home office with a desk, computer, and window",0,train
14086,train-00016-of-00023.parquet,22,9ab32b105d931225244aeef81472e3e6e8f2419e912740233d6ea2920d92f861,ADE_train_00014087,683,512,"85,0,597,512","A desk with two computers on it, a black chair, and a white wall with shelves holding various items",0,train
14087,train-00016-of-00023.parquet,23,98d0320a21daf65e5149a05552054be368f134c965efc07c8f7e1117e209ddf3,ADE_train_00014088,256,256,"0,0,512,512",A computer desk with two computers and a printer in an office space,0,train
14088,train-00016-of-00023.parquet,24,f166c5d00f04c1f622d28193c4ed413fb0aad63cac82bad03a1e8c369f50c409,ADE_train_00014089,284,213,"85,0,597,512",A large office with a desk and chairs facing a window with a view of the city,0,train
14089,train-00016-of-00023.parquet,25,dbe732b7901af2ec7281574af1924a4865f6d9cdb56e51095c1709a32647e7ce,ADE_train_00014090,256,256,"0,0,512,512","A modern office with a wooden desk, a computer, and a red chair",0,train
14090,train-00016-of-00023.parquet,26,113f571dda779ea1cc3b264a61d98aa971f1370d16475f8c5c2eb11a6e7a449a,ADE_train_00014091,256,256,"0,0,512,512","An empty office with white walls, a large window, and a green carpet",0,train
14091,train-00016-of-00023.parquet,27,447252fd16cc66df4749e13b3421b9bbb4c940f2b1d10b6cb7c0e91db48adbeb,ADE_train_00014092,640,512,"64,0,576,512","A desk with a computer, a monitor, and a printer in a clean and organized office space",0,train
14092,train-00016-of-00023.parquet,28,5af919124d704705b417c16c3080b3f1770a4ca374ce052ab8ceae16a5d92077,ADE_train_00014093,683,512,"85,0,597,512","A cluttered office space with a desk, computer, and bookshelves",0,train
14093,train-00016-of-00023.parquet,29,c814b8b98e98a04f411b0acd9a2dcdffb04c74d6e98186f48a173dd4f04578a7,ADE_train_00014094,256,256,"0,0,512,512","This is a home office with a desk, chairs, and a bookshelf",0,train
14094,train-00016-of-00023.parquet,30,0c2401c41a689ac119106afa64c87faae621de3b14e87db6be146f939c17e9c4,ADE_train_00014095,256,256,"0,0,512,512","A small office with a desk, two computers, and a wall decorated with various badges and patches",0,train
14095,train-00016-of-00023.parquet,31,bf5375b01b57dc077b5fbfdc6a89dcef03d1e4fed6439ef586eeefb425dd439b,ADE_train_00014096,256,256,"0,0,512,512","A modern office with a desk, chairs, and a filing cabinet",0,train
14096,train-00016-of-00023.parquet,32,6d8efa1a92e4af2f3aa8826184a60f0513e79eece21b19a3fe43ad901cd72a97,ADE_train_00014097,640,480,"85,0,597,512",This is a home office with a wooden desk and shelves filled with books and other items,0,train
14097,train-00016-of-00023.parquet,33,272340178b755bb1d941c9b673a20cfd8b5156d2063b06aa8e47f0470ab7222c,ADE_train_00014098,768,512,"128,0,640,512","A small office with a desk, computer, and filing cabinets",0,val
14098,train-00016-of-00023.parquet,34,ddccd412b1dd9dbdce5e9f178576b40ec92c6654a02b2302ea4062e39f1f5764,ADE_train_00014099,320,240,"85,0,597,512","This image is a desk with a computer, a calendar, and a plant in an office setting",0,train
14099,train-00016-of-00023.parquet,35,cb809915ae0203917b00de5ed65e5b1cfe0f11c642b2451f7dd2801fd4bb07b5,ADE_train_00014100,256,256,"0,0,512,512","A desk with a computer, a phone, and a printer in a small office space",0,val
14100,train-00016-of-00023.parquet,36,4dd2559d6a3102fdf214f9702f86b3ef8b74011022f86cb2a1732383a4ee2863,ADE_train_00014101,368,250,"121,0,633,512",A group of people standing around a desk in a room,0,train
14101,train-00016-of-00023.parquet,37,0d9e3e0b96fd89af8d573fcdef95b4c8e0448149f32cd524adc9d01e485c22e7,ADE_train_00014102,256,256,"0,0,512,512",A desk with a wooden surface and a drawer on the left side,0,train
14102,train-00016-of-00023.parquet,38,35ebdaa6921289b9914f68284c35f664a9210ea071471fee5795baf9d5f0d1b1,ADE_train_00014103,256,256,"0,0,512,512","This is an image of a modern office space with white walls, a desk, and a computer",0,val
14103,train-00016-of-00023.parquet,39,bad027e32bb178f1a2c714eae59f7e8e3bfa20d0968afe169955415d61aaabbc,ADE_train_00014104,256,256,"0,0,512,512","A home office with a desk, computer, and rug",0,train
14104,train-00016-of-00023.parquet,40,b3c9cdeb05a7352a5d6a2e073d5e219a7966d0794f50efd44e54dc11dfbf88c3,ADE_train_00014105,256,256,"0,0,512,512","A modern office with a glass desk and chairs, a red rug, and large windows with views of the city",0,train
14105,train-00016-of-00023.parquet,41,db01e9316a2199a3aa1074eac5e22b71bf3416d284ff06c8e421b513851f2f5d,ADE_train_00014106,320,240,"85,0,597,512","This image is a small office with a desk, chairs, and a window",0,train
14106,train-00016-of-00023.parquet,42,0a1a0e0fce7d656984eae98c8e5c8e1e781006781c890cd434eaf5d6ff3ef6ee,ADE_train_00014107,512,661,"0,74,512,586","This image is a modern office space with a wooden desk, black leather chair, and a large plant in the corner",0,train
14107,train-00016-of-00023.parquet,43,086746c073f363ee3be2a50c60a09d1d2a34245504d4bce314621e87bf4c1df8,ADE_train_00014108,256,256,"0,0,512,512","A modern office with a wooden desk, chairs, and a glass top table",0,train
14108,train-00016-of-00023.parquet,44,53d63f96c591226d1794cd0caea67ea2af8b7bb965d4f121501ac8fd88b146ea,ADE_train_00014109,256,256,"0,0,512,512",A spacious office with a large window overlooking the city,0,train
14109,train-00016-of-00023.parquet,45,272131c127e3f5eb97cb77f93535cd404c6327f3a33ca2a56611ea80dc57bd57,ADE_train_00014110,256,256,"0,0,512,512","A small room with a desk, computer, and other items",0,train
14110,train-00016-of-00023.parquet,46,dcd1ce99f00a6718f7edb54af69fc0381d43c1dce8496dbb40e5f3c4335434c8,ADE_train_00014111,500,375,"85,0,597,512",A tall white building with several windows on the top floor and a blue sky in the background,0,train
14111,train-00016-of-00023.parquet,47,aec8fc50dc382dd102f4742b3cc4941dde1e7ab50a7283317e8fff526d081b17,ADE_train_00014112,808,512,"148,0,660,512","A large, gray building with several windows and a parking lot in front of it",0,train
14112,train-00016-of-00023.parquet,48,9a608df748ec35f23a04dbb793b7362112444781e314224184e9925eef66155b,ADE_train_00014113,185,300,"0,159,512,671","A large, modern skyscraper with white windows and a black roof in the center of a cityscape",0,train
14113,train-00016-of-00023.parquet,49,97839e56f7a61ba012e128dced6355c22cb575094f2d2e9c842445e83db41b26,ADE_train_00014114,512,683,"0,85,512,597","A tall, modern office building with a large glass facade and several floors, surrounded by trees and other tall buildings in the cityscape",0,train
14114,train-00016-of-00023.parquet,50,bce56c1d8880a0a64bd0e1ccb5a01d22a205caa8d105b138ca446a0f66d3ba1a,ADE_train_00014115,400,300,"85,0,597,512","A large, modern office building with several floors and a large glass facade",0,train
14115,train-00016-of-00023.parquet,51,3785e6015313cf5fddf0c49d49ff2c10b9a8d9e535a3a09a1854afe89065d472,ADE_train_00014116,753,512,"120,0,632,512","A large, modern office building with glass windows and a white facade",0,train
14116,train-00016-of-00023.parquet,52,7af59705f00a72b86e1c7a0eba8234030ba724b466a5c7727fddc224df26cc44,ADE_train_00014117,250,334,"0,86,512,598","A large, modern office building with several floors and a large glass facade",0,train
14117,train-00016-of-00023.parquet,53,a6cf1f35361250a389d9868d0ca70e8de444f1d50e253cabe27820672cf4ff00,ADE_train_00014118,640,480,"85,0,597,512",A white building with a large glass facade and multiple windows,0,train
14118,train-00016-of-00023.parquet,54,a9154721a134db6b0638b0f04cd30d92cbbce0fe605eafd93ba57db46ddee910,ADE_train_00014119,500,375,"85,0,597,512",A large red brick building with large windows and a concrete wall on the sidewalk,0,train
14119,train-00016-of-00023.parquet,55,3951708d9e11354c94e8348abb31ff1c738a03104f7c33e68545b7a42d1e3bbd,ADE_train_00014120,512,683,"0,85,512,597",A large office building with several floors and windows on the street side,0,train
14120,train-00016-of-00023.parquet,56,a693a4483e7ddf2505834be6c81df39b582af03776819bd55439512c2c1fe79b,ADE_train_00014121,683,512,"85,0,597,512",A large glass building with snow-covered trees in the foreground,0,train
14121,train-00016-of-00023.parquet,57,926948b35f78b6030d58e9f522b50fff2ce2c248f8684ec4cc1cc74bdcd419bc,ADE_train_00014122,683,512,"85,0,597,512",A tall building with a green logo on the side,0,train
14122,train-00016-of-00023.parquet,58,c3118a47cd1238025925e0e8d87697ef1dba29bace22ed6348b6321884fa849a,ADE_train_00014123,320,240,"85,0,597,512",A large red brick building with multiple windows and a green lawn in front of it,0,train
14123,train-00016-of-00023.parquet,59,e54d2ea7eb70d4d81dadbfe2955d7c4cb45f114bbedbaef63d2ac22cff152183,ADE_train_00014124,683,512,"85,0,597,512","A large, modern office building with several floors and windows on the street side",0,train
14124,train-00016-of-00023.parquet,60,ad718685b58c084f9c019b7a0f0320b9243270d390454094c9258cd03adb372f,ADE_train_00014125,350,204,"183,0,695,512","A large, modern office building with several floors and a large parking lot in front",0,train
14125,train-00016-of-00023.parquet,61,b1e3bd4a0c693b6a8daa9be4534e6ffaa1f8a31c112c59c657c9e4b8f1f51965,ADE_train_00014126,683,512,"85,0,597,512","A large, modern office building with several windows and a large parking lot in front of it",0,train
14126,train-00016-of-00023.parquet,62,f3c01eefedb3eec69934614de2bd97b977e42f2391d6dba12d46c875b47b3a8f,ADE_train_00014127,240,290,"0,53,512,565","A tall, modern glass building with balconies and a brick wall in the foreground",0,train
14127,train-00016-of-00023.parquet,63,3b098fdbf9806ea451024b4d9f2eefe7a10975bf280a93608b719058de8a0379,ADE_train_00014128,512,717,"0,102,512,614",A modern glass building with several floors and a blue tinted glass facade,0,train
14128,train-00016-of-00023.parquet,64,2e95bc0dafaf3566cf09d4d1e9919a2cc888e85c2a669dc26117d42f3730bf5b,ADE_train_00014129,683,512,"85,0,597,512","A city street with tall buildings on either side, a large pink building in the center, and a group of people walking on the sidewalk",0,train
14129,train-00016-of-00023.parquet,65,04dae0088f4a48846770bef9f9b2d2f1f562e17e9543303949110ad8ddb5ef90,ADE_train_00014130,245,245,"0,0,512,512","A large, gray building with several floors and windows on the top floor",0,train
14130,train-00016-of-00023.parquet,66,bb1e374e7842692f70b6af7d810b8c025d2d586caf73a974323cf68f762fc69b,ADE_train_00014131,320,240,"85,0,597,512","A large, white building with several columns and balconies on the second floor",0,val
14131,train-00016-of-00023.parquet,67,a1b97aea1e71bb36c20c75139389b80a79ead3485dd40ca2970c1b4a3f274199,ADE_train_00014132,683,512,"85,0,597,512","This is a large, modern office building with white walls and large windows",0,train
14132,train-00016-of-00023.parquet,68,7ceb686f846c5049f5663f10a7f88998dba9c8c74ac039b2e2a8124b0fd73140,ADE_train_00014133,725,512,"106,0,618,512",A modern apartment building with several floors and balconies,0,train
14133,train-00016-of-00023.parquet,69,a06e66ae3f61c632f8218819974b6a54ac99bed8d7dfc1a2db15158c5c1cf749,ADE_train_00014134,683,512,"85,0,597,512","A large, open office space with several cubicles and a center area with a few desks and chairs",0,train
14134,train-00016-of-00023.parquet,70,353eba5be16c2171f059da4fc4c31fa70de0d2cae80b32b3047de88829c8a493,ADE_train_00014135,400,226,"197,0,709,512",A large open office space with several cubicles and desks,0,train
14135,train-00016-of-00023.parquet,71,50361f9f251d9bbff86644518f6e183f2122adb1c629b17839affbb651b33eb7,ADE_train_00014136,300,254,"46,0,558,512",A large open office space with several cubicles and desks,0,train
14136,train-00016-of-00023.parquet,72,1ea110fb5b872a0275cbe82608df69b7d6ee69e7f6c7541c04fab785b2178c11,ADE_train_00014137,300,293,"6,0,518,512",A modern office with several desks and computers,0,train
14137,train-00016-of-00023.parquet,73,61ed589d36d51f3e1027d7202a0af015e510a67ea97d1a518ccd24db6ad3ec82,ADE_train_00014138,1024,512,"256,0,768,512",A large open office space with several cubicles and desks,0,train
14138,train-00016-of-00023.parquet,74,dfedd42b071ce4bb06adc2093ab50b0ced6ce7136e75af591c189f51d90a028b,ADE_train_00014139,320,240,"85,0,597,512",A cubicle with two desks and a filing cabinet in a large open space,0,train
14139,train-00016-of-00023.parquet,75,d06a5c55cfabc276d90387ca4ded83e5bfbfe691b3977b4dbb35f1dbff515ae4,ADE_train_00014140,683,512,"85,0,597,512",Two large stainless steel tanks with blue pipes and a blue bucket in the foreground,0,train
14140,train-00016-of-00023.parquet,76,beeffd86bf3ed387e714e9651ff67ba86b11b98fe89abb18b592baa55aee4f58,ADE_train_00014141,315,274,"38,0,550,512",A large industrial facility with several large pipes and tanks in the foreground and a large tank in the background,0,train
14141,train-00016-of-00023.parquet,77,f13f5fb8f139f06fbae51a255e0097b4ea06ab883bbc92bbce5a6b549c8644b6,ADE_train_00014142,683,512,"85,0,597,512",A dirt road with a red truck driving down it,0,train
14142,train-00016-of-00023.parquet,78,b08530d8198dbbf3fa49517a512aef7b1b6701add765ee9555ba48355d577eed,ADE_train_00014143,300,225,"85,0,597,512",A large industrial facility with several tall smokestacks emitting smoke and steam,0,train
14143,train-00016-of-00023.parquet,79,6c6a64385074a3f57dbd1f1650370b6df2f87402587aaff4fa399f039d3f0f7c,ADE_train_00014144,350,217,"157,0,669,512",An offshore oil rig in the middle of the ocean with a large crane on top and a small boat in the background,0,train
14144,train-00016-of-00023.parquet,80,84bed3fc70a8ae3a6ae0c7fef59e9c1755a0060122508c2ac72b7eec2929f0f0,ADE_train_00014145,683,512,"85,0,597,512",This is an image of an operating room with various medical equipment and tools,0,train
14145,train-00016-of-00023.parquet,81,d9f6e1c0e0b0131dda0462b20bd29e58c1b40c36697cc102617dc6552546b3cd,ADE_train_00014146,350,263,"84,0,596,512","A medical examination room with a patient's bed, a desk, and a computer",0,train
14146,train-00016-of-00023.parquet,82,f37858c4b39f5d0184461f7b857155004eeac18236017358f0650d92d96fe1ae,ADE_train_00014147,250,212,"46,0,558,512","This image is a room with a white wall, a wooden floor, and a glass cabinet with various medical equipment inside",0,train
14147,train-00016-of-00023.parquet,83,aec50d068b5e6fc109dbf9bf431847dedbe4923e73f802b7221201d879972511,ADE_train_00014148,300,200,"128,0,640,512",This is an image of a medical room with a table and chairs in the center,0,train
14148,train-00016-of-00023.parquet,84,b739c44cc33a2e31ac6f54897a464d00e493c7814d65bac6aa8add51b4aefd81,ADE_train_00014149,368,250,"121,0,633,512","A room with a white bed, a sink, and a cabinet with a mirror",0,train
14149,train-00016-of-00023.parquet,85,04138e67bd459f46f20a8c06384792455311a0983323448afaf1bde1ff74ef43,ADE_train_00014150,650,487,"85,0,597,512",A dirty white medical examination table in a small room with white tiled walls and a sink in the corner,0,train
14150,train-00016-of-00023.parquet,86,d58d8dfa52b925c9b310a7c080b44946e2e5e227229d9a09ded577c49544bd74,ADE_train_00014151,550,413,"85,0,597,512","A man and woman are standing in a medical room, with a patient lying on a bed in the center",0,train
14151,train-00016-of-00023.parquet,87,f64d4862e05e7d31f320a780b93dcf65638b0d1065ffa1a4eb2f1062b08f685b,ADE_train_00014152,604,400,"130,0,642,512",A veterinarian performing surgery on a dog in an operating room,0,train
14152,train-00016-of-00023.parquet,88,a176a8f216f6e088fbe223ee5e3be68ac95c2ab30fea52722869649b3bf24db2,ADE_train_00014153,300,229,"79,0,591,512","This is an image of a medical room with a table, chairs, and medical equipment",0,train
14153,train-00016-of-00023.parquet,89,00470e258e140a2cd30dc667874e05295fcebbecda50faff96ac737aee9d2f5b,ADE_train_00014154,354,247,"111,0,623,512",A surgical operating room with several medical equipment and instruments on the table,0,train
14154,train-00016-of-00023.parquet,90,02352d588e2bdb083eba26ebe166a585ac2e3bc977d4d6b31954a0b45953546b,ADE_train_00014155,300,200,"128,0,640,512","A group of people standing in a hospital room, looking at a patient on a hospital bed",0,train
14155,train-00016-of-00023.parquet,91,6993967a8c2807530814d1da5af64cb4fe1c84976708cff5fd55ca3895ce2c96,ADE_train_00014156,576,435,"83,0,595,512","A group of medical professionals in a hospital room, with a patient lying on a bed and a doctor standing at the patient's side",0,train
14156,train-00016-of-00023.parquet,92,a3d0f0a872d35c9ed4e9dbcb5f914afcba10f5ac8a83b2723ef29c6c760ea258,ADE_train_00014157,723,480,"129,0,641,512","This is a black and white photograph of a medical examination room with a patient's bed, a desk, and a lamp",0,train
14157,train-00016-of-00023.parquet,93,c4b15482a425e8bbf6172e461093dab7f1e2b5018e03dea5efb0e23282349a70,ADE_train_00014158,300,198,"132,0,644,512","A hospital room with a patient's bed, a computer monitor, and a medical device on the wall",0,train
14158,train-00016-of-00023.parquet,94,46e3a48168f02fb61efa779ff8336e19d54f085af4baded15b850eb5e0234b1c,ADE_train_00014159,721,512,"104,0,616,512","A hospital room with a large operating table, medical equipment, and a large window",0,train
14159,train-00016-of-00023.parquet,95,4d5757573702bfddbdcc932a3cbf85ab8051c1aa8e67ee94e11e107b5326fe1b,ADE_train_00014160,500,749,"0,127,512,639",A woman in a white lab coat is examining a patient's eyes in a glasses store,0,train
14160,train-00016-of-00023.parquet,96,80667883273c471e20ba51a2dd8d71506a9bd6f9d7072f078942c3e0e1c966d7,ADE_train_00014161,470,352,"86,0,598,512",A fruit orchard with ripe apples hanging from the trees,0,train
14161,train-00016-of-00023.parquet,97,ed37645a4974caed6e20f2c40ea4ec7ad18a908ad4484c7a924027b4671470b1,ADE_train_00014162,770,512,"129,0,641,512",An orchard with rows of apple trees in full bloom,0,train
14162,train-00016-of-00023.parquet,98,3f59352bcbe47b6889e3d8d5af9a9a3457495a32a18fa259388480c94f693965,ADE_train_00014163,640,421,"133,0,645,512",A row of apple trees in full bloom in an orchard,0,val
14163,train-00016-of-00023.parquet,99,45729b0c05899509a4682d3452a514652d574592326fef1d8a897597769efd1a,ADE_train_00014164,500,375,"85,0,597,512",An orchard with rows of apple trees and ripe red apples on the ground,0,train
14164,train-00016-of-00023.parquet,100,00021e7e606cfed52ecc5e5f4386f04ba149c2342c981e03e68f553bdc0ac30a,ADE_train_00014165,600,385,"143,0,655,512",A row of red fruit trees in an orchard,0,train
14165,train-00016-of-00023.parquet,101,4a1a7659119e222363243c9716d44431f08af46b135821eaa07cb4ab718cadb5,ADE_train_00014166,566,378,"127,0,639,512",A row of apple trees in an orchard,0,train
14166,train-00016-of-00023.parquet,102,e1c051c8d8dbd2bfbabfc1de2b29403829426f3d4149727b0d25ab32e0f53c09,ADE_train_00014167,838,512,"163,0,675,512",A field with bare trees in the foreground and mountains in the background,0,train
14167,train-00016-of-00023.parquet,103,cc082e01b2b00b61d37f5fe3c304ea67569bb67304fee7701d4de0939dd9bb2a,ADE_train_00014168,683,512,"85,0,597,512",A row of apple trees in full bloom in an orchard,0,train
14168,train-00016-of-00023.parquet,104,497778de65020b5930b21caa3a72df24d0244267b61aaa5c49f876c40b27d7dc,ADE_train_00014169,762,512,"125,0,637,512","A row of apple trees in an orchard, with ripe red apples hanging from the branches",0,train
14169,train-00016-of-00023.parquet,105,e6f1d56acd74bf1ba88d5cb469111959070dcbc0fd0c1b5f855b29cc8020b893,ADE_train_00014170,334,220,"132,0,644,512",A row of apple trees in an orchard,0,train
14170,train-00016-of-00023.parquet,106,466500427a45a1da835e3950a49919ca7ef088372c7f557b040d097ec653b192,ADE_train_00014171,350,231,"132,0,644,512",A pink blossoming tree in a field of yellow flowers,0,train
14171,train-00016-of-00023.parquet,107,3db9881fbab4c90f70219de948c304c3c7dda11cfd1166e303d0bf144d81280e,ADE_train_00014172,276,450,"0,161,512,673",A church with a wooden interior and ornate decorations,0,train
14172,train-00016-of-00023.parquet,108,735c30bfb1782c20737e35d1af5f6b3ca22bae903a737ed0a841dadf8bace442,ADE_train_00014173,256,256,"0,0,512,512",A large pipe organ in a church with ornate decorations on the walls and ceiling,0,train
14173,train-00016-of-00023.parquet,109,b7e4c3eaeaf8b08b7c6bd126e9c00571635cc641eb8501d40a2ceb5f02853c38,ADE_train_00014174,683,512,"85,0,597,512","A large, empty room with a high ceiling and a large, arched window on one side",0,train
14174,train-00016-of-00023.parquet,110,a379b6908c04edd45110680e802c1a5cf421d0a619a8abd4d224025117a43eb0,ADE_train_00014175,600,398,"130,0,642,512",A room with several wooden barrels stacked on top of each other,0,train
14175,train-00016-of-00023.parquet,111,99e8767bf0d62da73ac8c853e5b1614812a66e9ebd8c60aa967e6dd6ed17ad86,ADE_train_00014176,500,333,"128,0,640,512","A large wall made of skulls, with some of them facing outward and others facing inward",0,train
14176,train-00016-of-00023.parquet,112,3a84292c4738b2ce077593d5035b474e4d8e4f859ce20fefda6b507144db5508,ADE_train_00014177,683,512,"85,0,597,512",A large underground chamber filled with skulls and bones,0,train
14177,train-00016-of-00023.parquet,113,f243c977b02cbedeeb0f9d451a3f4022a99888ce318ca99fcb12b1c7f9005f37,ADE_train_00014178,300,211,"108,0,620,512",Three skeletons lying on a shelf in a room with a wooden floor and walls made of stone,0,train
14178,train-00016-of-00023.parquet,114,7ecbf76bccd520bbbc55500d2f6e06a2a65c30db7b2ade41804ef253193d19ac,ADE_train_00014179,320,240,"85,0,597,512","A large, dark cave with a stone wall in the background and a row of skulls on the ground in front of it",0,train
14179,train-00016-of-00023.parquet,115,08ef5717389d2baa763d7920752bdbdbe0ac0662314339fb31173969218b5451,ADE_train_00014180,512,683,"0,85,512,597","A person standing in front of a large pile of skulls in a dark, underground chamber",0,train
14180,train-00016-of-00023.parquet,116,06aca1518ff45164a0ecef4f8971758ecc841e204bd9cebf0ae7115ee59a0f7f,ADE_train_00014181,300,225,"85,0,597,512","A large pile of skulls stacked on top of each other in a dark, underground chamber",0,train
14181,train-00016-of-00023.parquet,117,c9d87f5d87b8ef78fbc0af204d3c8d6683db41fd0f13464f65f1202f7167363f,ADE_train_00014182,683,512,"85,0,597,512","A shelf with several skulls on it, arranged in rows",0,train
14182,train-00016-of-00023.parquet,118,51a6d173ccb0f1861c96ae71248a9b8449fef0f246c0052e606a689a29b2d957,ADE_train_00014183,300,200,"128,0,640,512",A steep cliff face with a small patch of grass growing on the side,0,train
14183,train-00016-of-00023.parquet,119,99e5a8fd765059b6e70098e3fe7ec14aeeac99e508ddb27f3474dc43a586863a,ADE_train_00014184,400,300,"85,0,597,512",Two people standing on a rocky outcropping overlooking the ocean,0,train
14184,train-00016-of-00023.parquet,120,6a59e1de7ea1f305a3369c61fa7da93a89c511ef5e107a891c495ba702d1d8eb,ADE_train_00014185,683,512,"85,0,597,512",A person hiking up a mountain trail with a backpack on their back,0,train
14185,train-00016-of-00023.parquet,121,0ea7180eca8fb6a9e91747bbd16c92788c6bc1a077a4d4af84290e830f04cf79,ADE_train_00014186,306,229,"86,0,598,512",A rocky outcropping in a grassy field with trees in the background,0,train
14186,train-00016-of-00023.parquet,122,785ffb8c2af0c08a22a3e660ca8de444cc08e74af3c14d46fdc48a872f08a027,ADE_train_00014187,713,499,"110,0,622,512",Two people on bicycles standing on top of a large rock formation in the middle of a desert,0,train
14187,train-00016-of-00023.parquet,123,3735e3493fb20c839cc4c048cab0a178f0ee852ec04c9c307f70fb956051de84,ADE_train_00014188,382,571,"0,126,512,638",A man climbing on a large rock,0,train
14188,train-00016-of-00023.parquet,124,003ab728cd62762eedd52eea12855f4c0da336a84b8da15210c08e962ac60577,ADE_train_00014189,512,769,"0,128,512,640","A small, dilapidated room with a toilet in the corner",0,train
14189,train-00016-of-00023.parquet,125,5787d20ae0a462b4f3effa0893fd19334dcb843406d2103fb3cb4def64becb51,ADE_train_00014190,773,512,"130,0,642,512",A toilet with a wooden seat and a plastic bucket next to it,0,train
14190,train-00016-of-00023.parquet,126,8ec049ec16dbef976a44836d524b5a3a31612c3630cfb2b0c26a48772c801137,ADE_train_00014191,240,320,"0,85,512,597",A wooden outhouse with a wooden door and window,0,train
14191,train-00016-of-00023.parquet,127,07a6fa1a12e662ee60d052c7e69e7944725bfd21bece550fd97318e9760476b2,ADE_train_00014192,280,210,"85,0,597,512",A small stone tower in the middle of a forest,0,train
14192,train-00016-of-00023.parquet,128,9175fb0fc90022af535acbd11c58961a24b40d266c7baf6fd8fa2e597b9f93e5,ADE_train_00014193,768,512,"128,0,640,512",A woman and a child pose in front of a outhouse in a rural area,0,train
14193,train-00016-of-00023.parquet,129,7065d65f77ea2558648e579e7374c460dafcef58d5916f0043015e9a8c9018a1,ADE_train_00014194,512,683,"0,85,512,597","A wooden outhouse with a toilet inside, surrounded by trees and dirt",0,train
14194,train-00016-of-00023.parquet,130,49025aba8afeb370d753c0571c6c9102211c0b78209dac8cf70caf373f1da129,ADE_train_00014195,512,536,"0,12,512,524",A small white shed with a green door in the middle of a grassy field,0,train
14195,train-00016-of-00023.parquet,131,d0c6b97b18151e0a32c628f9ecbfbab90fd8a2e0fcbe14899f74dccedeb99cd6,ADE_train_00014196,683,512,"85,0,597,512",A wooden outhouse in the middle of a grassy field at night,0,train
14196,train-00016-of-00023.parquet,132,acb67acbb4403c336abfc6e97d44c58643f82485e0db13ef01ecc32c9a4adf98,ADE_train_00014197,246,274,"0,29,512,541",A small wooden outhouse in a field with a child standing in front of it,0,train
